MXRM102,MXR Dyna Compressor,1,6500
WamplerHotWiredV2,Wampler Hot Wired V2,1,25000
Tech21USMetal,Tech 21 Character Series U.S. Metal,1,15000
PedalTrainMiniSC,PedalTrain Mini with Soft Case: (PT-MINI-SC):  Frame - 21x7x1 inches,1,7500
ReverendJustice3TSB,Reverend Justice Bass 3 Tone Burst with Original Hard Case,1,92500
MXRM101,MXR Phase 90,1,8500
MXRM78,MXR Custom Badass '78 Distortion:,1,7500
CordobaFusion12OrchestraCE,Cordoba Fusion 12 Orchestra CE Electro-Acoustic with Original Gig Bag,1,42500
ReverendReevesGabrelsIIOrange,Reverend Reeves Gabrels II Signature guitar Transparent Orange,1,110000
WhitePearloidStratocasterOutlinePG-0992-055,"Pickguard Outline for Stratocaster®, (No Holes) White Pearloid 3-ply (WP/W/B)",1,4800
SDSH6B,Seymour Duncan SH-6b Duncan Distortion Pickup Bridge (Black),1,7000
ChromeJackplateAP-0610-010,"Chrome Jackplate for Stratocaster, With Screws",1,750
FernandesTonyCamposTremor5DeluxeLavaBurst,Fernandes Tony Campos Tremor 5 Deluxe Lava Burst with Original Hard Case,1,95000
StrapLockSLS1033BK,Dunlop Dual Design Straplok System - Black,1,1300
GuitarStringsGBUL,GHS GBUL Guitar Boomers Roundwound Ultra Light Electric Guitar Strings: .008-.038,1,500
VooDooLabsPowerCableRS242RAS,"Voodoo Lab 2.1mm Pedal Power Cable - 24"" Ang-Str 2-pk",1,700
9-VoltTopMountBatteryCompartmentEP-2929-023,"9-Volt Deluxe Battery Compartment, Access door, Black, 2-3/16"" x 1"" . Has a 4-screw mounting flange. Built-in terminals and lead wires. Mounting surface must be at least 1-1/4"" x 2-1/2"" (31.75mm x 63.50mm) and 1-1/2"" (38.10mm) depth.",1,2000
FenderCRL5-WayStratocasterSwitchEP-0076-000,"5-Way Switch, With stainless steel screws for Stratocaster®, The Original CRL Switch. Made in the USA.",1,2000
CarvinFlushMountJackFJ1B,Carvin FJ1B BLACK FLUSH MOUNT JACK,1,1000
CTSLongShaft500KSplitShaftAudioPotEP-0686-000,"500K Audio Pot, 3/4 Long Threaded Bushing, CTS, 24 spline split knurled shaft with nut, lock and dress washer. Threaded bushing is 3/4"" tall.",1,1000
BlackMetalKnobsMK-3330-003,Black barrel knob with indicator and set screw. Fits import concentric pots and split shaft pots. Measures 3/4 x 3/4 inch.,1,900
BreedlovePassportC250CMeFS,Breedlove Passport C250/CMe-FS acoustic-electric guitar,1,48500
BreedlovePassportPLUSC250COe,Breedlove Passport PLUS C250/COe acoustic-electric guitar with Original Gig Bag,1,48500
ISPNoiseGateDecimatorV2,ISP Technologies Decimator II Noise Suppressor Pedal,1,14500
GuitarAmpPignoseBrown,"Pignose Amps Pignose 1x5"" 5-Watt Combo - Brown Original Pignose 5W 5"" Practice Amplifier with Power Supply",1,10000
CordobaGKStudioNegraFlamencoElectro-Acoustic,Cordoba GK Studio Negra Flamenco Electro-Acoustic Guitar with Original Gig Bag,1,56000
Dunlop6434CymbalCleanerPolish,Dunlop 6434 Cymbal Cleaner and Polish,1,500
DigitechBassWhammy,"DigiTech Bass Whammy: Pitch Shifter/Harmony Pedal for Electric Bass Guitar, with Three Octave Pitch Range and Built-in Expression Pedal",1,22500
Audio Inteerface,"Behringer iS202: Recording Dock for Apple iPad, with 2 XLR/TRS Inputs, MIDI I/O, Composite Video Output, and USB Connection for Use with iPad Apps",1,10000
EB4061,Ernie Ball Chrome Stud Black Leather Strap,1,4000
GuitarTuningMachineHeadsGrover505C6,"Grover 505C6 Mini Roto-Grip Locking Rotomatics Tuners - 6-In-line - Chrome: Mini Locking Tuning Machine Heads for Guitar with 18:1 Gear Ratio, 6-in-line Configuration, .391"" Hole Size, and Included Mounting Hardware - Chrome",1,8500
FulltoneSB2,Fulltone  Soul Bender SB-2,1,17500
Carvin UX1000-BP WirelessSystem,CARVIN UX1000-BP UHF WIRELESS SYSTEM RECEIVER AND BODY PACK TRANSMITTER WITH UXGT (1/4 in. Guitar Cable for Wireless Systems),1,40000
DiamondBOLSTP15-MV,Diamond Guitars Bolero BOLSTP15-MV - Midnight Violet,1,49000
Electric Bass,Fernandes Monterey® Bass 4 Deluxe Black with Original Hard Shell Casing,2,219200
DiamondBOLSTE14-MTB,Diamond Guitars Bolero BOLSTE14-MTB - Elite Black,2,106000
Cymbal Cleaning Polish,Zildjian Cymbal Cleaning Polish,2,3000
Dunlop Brass Slide 222,Dunlop Moonshine Slide,2,2000
FulltoneSC6SSSpeakerCable,Fulltone SC6-SS Speaker Cable,2,8000
ENGLENZ4Footswitch,ENGL ENZ4 Foot Switch,2,21000
BreedlovePassportOMMMe,Breedlove Passport OM/MMe acoustic-electric guitar with Original Gig Bag,2,85000
SDSH8B,Seymour Duncan SH-8b Invader Humbucker Pickup Bridge (Black),2,15750
Carvin S5 5-Way Lever Switch,Carvin S5 5-Way Lever Switch,2,2000
Tube,Carvin 12AX7 Tube,2,4000
SDHBCoverNickel11800-20-NC,Seymour Duncan HB Cover Nickel,2,3000
Dunlop 6500 System 65 Guitar Maintenance Kit,Dunlop 6500 System 65 Guitar Maintenance Kit,2,3900
WamplerPinnacleDeluxe,Wampler Pinnacle Deluxe Overdrive Pedal,2,45000
ReverendDoubleAgentIIIBlack,Reverend Double Agent III Guitar Black with Original Hard Case,2,180000
DrumsSticksZASTG,Zildjian Artist Series Trilok Gurtu Pair,2,2500
GigBag,Carvin Gig Bag,2,13500
DBZBOPFM3TR,DBZ Bird of Prey FM3 Transparent Red (BOPFM3-TR) with Original Hardcase.,2,199000
OneControlIguanaTail,One Control Iguana Tail Loop five-channel loop switcher,2,23000
OneControlBJFBuffer,One Control BJF Buffer,2,22000
WamplerEuphoria,Wampler Euphoria Over Drive,2,38000
Previous Dues,Previous Dues for Installation,2,49250
CarvinDCM200LUltraLight200WPowerAmp,Carvin DCM200L Ultra Light 200W Power Amp,2,70000
BlackStackedKnobsMK-3320-003,"One complete black concentric stacked knob (1 upper knob, 1 lower knob). Includes set screws. Each knob has an indicator dot. Fits EMG, Duncan, Bartolini, and other applications. Total height of 23mm.",2,3400
CarvinUX-LP1LavalierMic,Carvin UX-LP1 Lavalier Mic,2,24000
EHXTT,EHX Tone Tattoo Multi-effects Pedal,2,38000
BlackDomeKnobsMK-0110-003,Black dome knob with set screws. Domes have a slightly flattened top. Fits USA solid shaft pots. Measures 13/16 inch tall x 3/4 inch wide.,2,1500
SDSH2N,Seymour Duncan SH2-n Jazz Humbucker Pickup,2,14500
GuitarPickupDMSD,DiMarzio Super Distortion Pickup (Black F-Spaced),2,14000
PowerSupplyVS8PDC,Visual Sound 1 SPOT 8-Plug Daisy Chain,2,3150
OneControlPower,One Control Micro Distro Pedal Power Supply,2,25000
Pickup,Seymour JB Trembucker,2,8300
HumbuckingPickupRingsNon-slantedBlackPC-0745-023,"Humbucking pickup ring set. Flat bottoms. Includes one short neck ring and one tall bridge ring. Non-slanted sides. Black Plastic. Outside dimensions 3-1/2"" x 1-3/4"". Inside dimensions 2-3/4"" x 1-1/2""",2,800
Shipping and Tax,2 KG @ 2890,2,11910
FulltoneFB3,Fulltone FAT-BOOST 3,2,23000
OneControlOC10,One Control Crocodile Tail Loop Controller,2,98000
SDSH10n-Z,Seymour Duncan SH-10n Full Shred Zebra,2,16000
Guitar Slide,Dunlop Moonshine C215,2,1975
Guilele,Cordoba Guilele Pack,2,18000
DunlopM237,Dunlop DC Brick,2,19000
GuitarStrapMSSC8SD-BLK,Levy's MSS8SD Cotton with Nickel Studs Guitar Strap - Black,2,6000
Midi Solution,iConnectivity iConnectMIDI4+,2,19280
StewMacAlphaControlPots25Kohm,Alpha Control Pots - 25K-ohm,2,2000
dums stick,Vick Firth 7A,2,1850
Ukelele,Cordoba Ukulele 20TM-CE,2,25500
StewMacMiniToggleSwitchesOn/OnChrome,Mini Toggle Switches - On/On chrome,2,2000
SavarezNylonString500AJ,Savarez High Tension Nylon String Set 500 AJ,2,4300
AllPartsBattenStringDamper6-in-lineAP-6721-003,"String Damper by Jennifer Batten - allows for cleaner and clearer playing by controlling feedback. For 6-in-line headstocks. Includes 7/64 inch hex wrench, attachment screws, and pad.",2,14400
AllPartsHipshotTremsetterBP-0607-010,"Hipshot Tremsetter, Tremolo Stabilizer. Improves guitar performance by automatically returning your full floating tremolo to an exact ""zero"" neutral position, eliminating flutter and sag, so your guitar remains in tune. You can bend strings, play bridge harmonics, aggressive rhythm parts or mute strings and the bridge remains stable. Completely retrofits; no drilling or modification required.",2,15000
AllPartsRollerGuitarStringGuidesAP-0726-023,Roller String Guides (2) for guitars. Two screws included.,2,2200
AllPartsTremol-NoSmallClampBP-2007-010,"Tremol-No™ Small Clamp, Tremolo locking device with hardware",2,18700
Classical Guitar,Dunlop Premier Series Classical Guitar 6 String Set ,2,25600
SDJBPBHb-Z,"Seymour Duncan Jason Becker Signature ""Perpetual Burn"" Bridge Humbucker Zebra",2,18500
Monitor Isolation,IsoAcoustics ISO-L8R155 - Medium (Pair) Monitor Isolators,2,20000
AllParts4-Pole5-WaySuperSwitchEP-0078-000,"4-Pole, Double Wafer, 5-Way Super Switch for Guitar, With stainless steel screws,  1-7/16"" Cavity depth required; 1-5/8"" screw spacing; 1/16"" x 1-1/16"" slot required",2,5300
Output Jack,Ernie Ball Mono Female Guitar Output Jack,2,2050
MXRM169,MXR Carbon Copy Analog Delay,2,29500
OrangeDropCapacitor,Orange Drop Capacitor,2,1000
Pedaltrain,Pedaltrain nano Softcase ,2,16000
Harmonica,Hohner 1501/7 Bluesband 7-pk,2,7400
AllPartsBlackUSAStratocasterSwitchTipsSK-0710-023,"Switch Knob for Stratocaster USA Switch, Black",2,900
Pedal Switcher,EC Pedals Super Switcher II,2,83000
Body Routing,Body Routing Work,2,3000
StewMacMiniToggleSwitchesOn/On/OnChrome,Mini Toggle Switches - On/On/On chrome,2,2000
Guitar Bridge,Carvin CWB RH WILKINSON TREMOLO - BLACK,2,20000
AllPartsGotohBlackTrebleSideBassKey-0923-L03,"Single Gotoh treble side bass key, with mounting hardware. Black finish, 20:1 ratio. String Post is 3/8 inch wide. Outer bushing is .5 inch wide. Requires 9/16 inch peg hole.",2,5000
DecibelElevenPowerSupplyDEHSDEU,Decibel Eleven DB11-HSD-EU Hot Stone Deluxe Power Supply - 230V,2,34000
SDSH55B,Seymour Duncan Seth Lover SH55B,2,21000
SDSH55N,Seymour Duncan Seth Lover SH55N,2,21000
AllPartsGotohBlackBassSideBassKey-0923-003,"Single Gotoh bass side bass key, with mounting hardware. Black finish, 20:1 ratio. String Post is 3/8 inch wide. Outer bushing is .5 inch wide. Requires 9/16 inch peg hole.",2,5000
Velcro,"Velcro Industrial Strength Sticky-Back Hook & Loop Fasteners, Black, 2inX15 Foot Roll (VEK90197)",2,2000
RoomKit2x2,Room Acoustics Panel 2 x 2 Feet,2,10000
RoomKit2x4,Room Acoustics Panel 2 x 4 Feet,2,24000
CarvinDB3210TRX3210DOLLYBOARD,Carvin DB3210 TRX3210 Dolly Board,2,39000
CarvinPRO50TL,Carvin PRO50TL 50 Foot Speakon Speaker Cable,2,17000
CarvinPRO5TL5FootSpeakonSpeakerCable,Carvin PRO5TL 5 Foot Speakon Speaker Cable,2,7000
MXRM109,MXR Six Band EQ,2,14000
Tech21GT2,Tech 21 SansAmp GT2,2,33000
CarvinTRX2115A,Carvin TRX2115A 15 INCH 2-WAY 2000W ACTIVE MAIN-MONITOR,2,140000
CarvinTRX3118A,"Carvin TRX3118A Active 1900W Flyable 18-Inch Subwoofer. Package Includes: 1 TRx3118A Active 18-inch subwoofer, SUREFLY SF3118 Hanging hardware mounted, PowerCon™ AC cord/jumper kit",2,250000
Guitar Switch,Oak Grigsby Super Switch 5-way lever switch,2,3250
Guitar service,Body routing,2,3500
Dunlop5400PolishCloth,Dunlop 5400 Polish Cloth,2,900
Guitar Tuning Keys,"Carvin CLT6B CARVIN LOCKING TUNERS, 6 TOP - BLACK",2,11000
WamplerEgoCompressor,Wampler Ego Compressor,2,37000
EHXNCC,EHX Neo Clone Analog Chorus,2,12000
WamplerFauxSpringReverb,Wampler Faux Spring Reverb Pedal,2,42500
Vocal Booth,sE Electronics SPACE - Specialized Portable Acoustic Control Environment,2,53500
StewMacFloydRoseTremoloArmSatinChrome,"Tremolo Arm for Floyd Rose - For Floyd Rose, satin-chrome",2,3000
DBZBAREEMGABFR,DBZ Barchetta Absinthe FR (BAREMGAB-FR) with DBZ Original Hardcase.,2,110000
PedalboardCableKit,"Diago Patchfactory Solderless Patch Cable KIT  10 x 1/4"" Angled Patch Plugs 1 x 10ft (3.5m) patch cable 1 x Cutter",2,12000
Rewiring,Rewiring,2,1500
Guitar Glass Slide,Dunlop 213 Slide,2,1025
Bass Preamp,EMG BTC Preamp,2,23500
AllParts9-VoltTopMountBatteryCompartmentEP-2929-023,"9-Volt Deluxe Battery Compartment, Access door, Black, 2-3/16"" x 1"" . Has a 4-screw mounting flange. Built-in terminals and lead wires. Mounting surface must be at least 1-1/4"" x 2-1/2"" (31.75mm x 63.50mm) and 1-1/2"" (38.10mm) depth.",2,4000
BreedlovePassportDMMe,Breedlove Passport D/MMe acoustic-electric guitar with Original Gig Bag,2,82500
DBZCAVABFRBK,DBZ Cavallo AB FR Black (CAVAB-FR-BK) with Original DBZ Hardcase,2,140000
ErnieBallStrings5String,Ernie Ball 2836 Regular Slinky Roundwound 5-String Bass Strings (.045-.130),2,4500
Reference Monitor,Dynaudio BM 6A MKII,2,150000
Mandolin Strings,GHS A250 Phosphor Bronze Mandolin Strings - .010-.036,2,1200
DunlopDBN40100,Dunlop Electric Bass 4 Strings Nickel Light 40-100,2,3100
SDSPB3,Seymour Duncan Precision Bass® Passive Quarter Pound™ SPB-3 Neck,2,12500
Capacitor,Orange Drop Capacitor,2,1000
Bass Hardcase,Fernandes Bass Hardcase,2,17000
EHXMMTB,EHX Metal Muff with Top Boost Distortion,2,21000
AllPartsMK-3330-010ChromeMetalKnob,Chrome barrel knobs with indicator and set screw. Fits import concentric pots and split shaft pots. Measures 3/4 x 3/4 inch.,2,1500
LavaSolderKitMixedLCPBKTMS,Lava Solder Mixed Nickel Plugs 5 each R/A + 5 each Straight 1/4 (SOLDER-VERSION): Black Cable,2,17000
LavaSolderedPedalBoardKitStraightLCPKTS,Lava Soldered Pedal Board Kit Straight Plugs (SOLDER-VERSION) Black Cable,2,17000
FernandesRavelleBassXBlack,Fernandes Ravelle® Bass X Black Gloss,2,78000
AllPartsBlackPickguardforStratPG-0552-033,"Pickguard for Stratocaster®, Black 3-ply (B/with B) (11 screw holes). Gloss finish with foil conductive shielding on the back.",2,4300
ReverendMercalli5Black,Reverend Mercalli 5 Bass Black with Original Hard Case,2,198000
OneControlCrocodileTailLoopOC10,One Control Crocodile Tail Loop (OC10),2,101500
Carvin PRO25TL 25 Foot Speakon Speaker Cable,Carvin PRO25TL 25 Foot Speakon Speaker Cable,2,0
Carvin PM153 3-WAY 15 Inch Speaker,Carvin PM15A Molded Active Main/Monitor Speaker,2,130000
Carvin C1240 12 Channel Mixer,"Carvin C1240 12 Channel 4-BUS Mixer W/ 6 Channel Sends, 3 Band Channel EQ",2,140000
DiagoPedalHookTapePB09,Diago Packaged Self-Adhesive Pedal Hook Tape (PB09): 1 x 2m Self-Adhesive Pedal Hook Tape,2,850
WamplerPinnacleDistortion,Wampler Pinnacle Distortion,2,35000
Dunlop Chrome Slide 220,Dunlop Chrome Slide 220,3,1250
SDTB4,Seymour Duncan TB4 JB Trembucker Humbucker Pickup Bridge (Black),3,22000
In ear monitor System,CARVIN EM900 960-CHANNEL WIRELESS IN-EAR PERSONAL MONITOR SYSTEM,3,105000
PedalTrainProSC,PedalTrain Pro with SoftCase (PT-PRO-SC): Frame - 32x16x3.5 inches,3,45500
Pre Amp,MOTU 4pre: 6-channel USB/FireWire Audio Interface with 4 x Microphone Preamplifiers.,3,188500
AllPartsBlackMetalKnobsMK-3330-003,Black barrel knob with indicator and set screw. Fits import concentric pots and split shaft pots. Measures 3/4 x 3/4 inch.,3,2700
GHSStringsM3050X-5,"GHS M3050X-5 STRING BASS,FLATWOUND, 5-STRING, LONG+, MEDIUM",3,8250
BassStringsEB2836,Ernie Ball 2836 Regular Slinky Roundwound 5-String Bass Strings (.045-.130),3,6750
Effects Processor,Line 6 POD HD500X Guitar Multi-Effects Processor,3,151500
Bass Amp,Carvin 2x10 Bass Amp (SN: OD83089),3,133000
PowerSupplyVSOSPA,Visual Sound One Spot Power Adapter 9 Volts 1700 mA,3,5900
BassStrings40210,Warwick Black Label Stainless Medium 4-String Bass Strings: .40-.100,3,9000
PedalTrain3SC,PedalTrain 3 with Softcase (PT-3-SC): Frame - 24x16x3.75 inches,3,43000
PedalTrainJRSC,PedalTrain JR with Softcase (PT-JR-HC): Frame - 17x12.5x2.5 inches,3,31500
GuitarCableFT15AS,Fulltone Gold GS15-AS (15' Angled-Straight),3,13500
Dunlop88BTriggerClassicalCapoBlack,Dunlop 88B Trigger Classical Capo - Black,3,3950
VicFirthVF7AW,Vic Firth 7A Wood Tip Drumstick Pair,3,2550
PedalTrain2SC,PedalTrain 2 with Softcase (PT-2-SC): Frame - 24x12.5x2.5 inches,3,37000
Potentiometer,CTS 500K-ohm,3,2950
AllPartsCTSLongShaft500KSplitShaftAudioPotEP-0686-000,"500K Audio Pot, 3/4 Long Threaded Bushing, CTS, 24 spline split knurled shaft with nut, lock and dress washer. Threaded bushing is 3/4"" tall.",3,3000
Carvin UX16-BP WirelessSystem,CARVIN UX16-BP UHF WIRELESS RECEIVER AND BODY PACK TRANSMITTER WITH UXGT (1/4 in. Guitar Cable for Wireless Systems),3,115000
EffectsPedalTCEPTMini,TC Electronic PolyTune Tuner Pedal Mini,3,21000
Bass Pickup,Seymour Duncan Blackouts 4 String Bass ASB-BO-4,3,34500
DunlopDBN45105,Dunlop Electric Bass 4 Strings Medium Nickel 45-105,3,4800
SDSH4,Seymour Duncan SH-4 JB Humbucker Black (Bridge),3,21500
Gruv gear,FretWraps,3,3350
Pickup Rewinding,Pickup Rewinding,3,6000
RocktronBansheeAmplifiedTalkbox,"Rocktron Banshee Amplified Talkbox:  Amplified Talkbox Effect for Guitar with Gain, Tone, and Output controls, Bypass Footswitch, and Vinyl Tube.",3,37500
SeymourDuncanWoodyXL,Seymour Duncan SH 1B '59,3,29575
WamplerSovereign,Wampler Sovereign,3,56000
GuitarStringsEB2225,Ernie Ball 2225 Extra Slinky Nickel Wound Electric Strings: .008-.038 Custom Gauge,3,1500
Tech21PowerEngine60,Tech 21 Power Engine 60 with original cover,3,114000
AllPartsPenguinMotorizedStringWinderMultitoolLT-4239-000,"Penguin 3 in 1 motorized string winder, string cutter, and bridge pin remover. Slide switch controls left or right winding action. Quickly wind and unwind strings and minimize risk of damage to tuners. Includes charger for USB and 5V DC adapter.",3,19500
CarvinGuitarCableC20PC,Carvin Guitar Cable 20 Feet Braided,3,7500
DrumsAccessories,"Evans EC Reverse Dot - 14""",3,3700
Ukele,Cordoba UP100 Starter Pack,3,53000
AllParts SchallerAllenWrenchHolderAP-0645-003Black,"Schaller model 1233 Wrench Holder. Holds 2 Wrenches, Black",3,5100
GHSStringsH-T10,GHS Hawaiian Tenor Ukulele Nylon Guitar Strings: Aluminum wound. Gauges:28-36-35-32,3,900
SDAPH2S,Seymour Duncan APH-2s Alnico II Pro Slash Guitar Pickup Set (Zebra/Reverse Zebra),3,55500
Tuner,Fishman Clip On Tuner,3,15000
Guitar Hanger,String Swing Stylz Guitar Keeper - Eternity,3,4250
AllPartsFenderCRL5-WayStratocasterSwitchEP-0076-000,"5-Way Switch, With stainless steel screws for Stratocaster®, The Original CRL Switch. Made in the USA.",3,6050
Dunlop83CNAcousticCapo,Dunlop 83CN Trigger Acoustic Capo - Nickel,4,5000
Shipping,EMS Registered,4,158420
BlackWashersEP-0070-B03,Black Washers,4,100
DiagoHCPBShowman,Diago Hardcase Pedalboard Showman,4,62000
DunlopStrapLockSLS1033BK,Dunlop Dual Design Strap Lock - Black,4,5900
decal,Jazz Blocks Japan White,4,5500
Delivery,Door to Door Delivery,4,1800
FulltoneGS10SS,Fulltone Gold Standard 10' Cable Straight to Straight,4,13250
FulltoneGS12AA,"Fulltone 12"" interconnect ANGLED to ANGLED",4,6000
RocktronMetalEmbrace,Rocktron Metal Embrace Distortion Pedal,4,42000
AllPartsSpringNOTremoloSpringSilencersBP-2009-000,"SpringNO tremolo spring silencers, pack of 3.",4,2400
AllPartsStop-ItFrictionDiscWashersEP-4972-023,Stop-It friction disc washers for knobs.,4,800
EffectsPedalTCEPolyTuneMini,TC Electronic PolyTune Mini Polyphonic Tuning Pedal,4,38500
Tech21BassDriverDI,Tech 21 SansAmp Bass Driver DI,4,64500
BreedloveStageConcert,Breedlove Stage Concert Cutaway Acoustic-Electric Guitar Natural with original deluxe gig bag,4,324000
AllPartsChromeOnOnRoundBatMiniSwitchEP-4181-010,"Chrome On-On Mini Switch with round bat. Double pole double throw (DPDT). Includes mounting hardware. 5/16"" thread bushing height; 1/4"" diameter hole; 5/8"" body cavity depth needed.",4,2000
AquilaUkuleleStrings,Aquila Ukulele Strings,4,3800
BassStringsDR,"DR Strings Orange Neon NOB (.45-.105) Nickel Coated Bass Guitar Strings, Medium",4,12602.5
AllPartsBlackDomeKnobsMK-0110-003,Black dome knob with set screws. Domes have a slightly flattened top. Fits USA solid shaft pots. Measures 13/16 inch tall x 3/4 inch wide.,4,3000
Guitar Capo,Kyser KG3B Short-Cut 3-String Acoustic Capo,4,12325
CarvinTRX3210A,"Carvin TRX3210A Active 2500W Line Array Element With Hardware. Package Includes: 1 TRX3210A Active 2500W Line Array Element, Pair of SUREFLYTRX hanging hardware (installed), AC cord/jumper kit",4,500000
EffectsPedalITS,Ibanez Tube Screamer TS9DX (Turbo Reissue),4,54000
GuitarStringsGBL,GHS GBL Guitar Boomers Roundwound Light Electric Guitar Strings: .010-.046,4,2150
Carvin PM15A 15 Inch Speaker,Carvin PM15A Molded Active 15 Inch Speaker,4,235000
CarvinProgramReferenceMonitorPM5B,Carvin PM5-B Program Reference Monitor (Black),4,40000
CarvinSS4SpeakerPole,Carvin SS4 Speaker Pole,4,10000
CarvinPRO1TL,Carvin PRO1TL 18 Inch Speakon Speaker Cable,4,14000
CarvinPM5-CB Wall/CeilingMountwithBrackets,Carvin PM5-CB Wall/Ceiling Mount for PM5 Reference Spot Monitors with PM5-UB U Bracket for PM5 Monitor (Black),4,32000
AllPartsBlackOnOnOnRoundBatMiniSwitchEP-4180-003,"Black On-On-On Mini Switch with round bat. Double pole double throw (DPDT). Includes mounting hardware. 5/16"" thread bushing height; 1/4"" diameter hole; 5/8"" body cavity depth needed.",4,4400
DunlopDBN45125,Dunlop Electric Bass 5 Strings Medium Nickel 45-125,4,7400
Dunlop654GuitarPolishCleaner,Dunlop 654 Formula No. 65 Guitar Polish and Cleaner,4,2050
DrumsSticksPMHR,Pro-Mark Hot Rods Pair,4,7000
PedaltrainUBKT-2PowerSupplyMountingBracket,Pedaltrain UBKT-2 Power Supply Mounting Bracket,4,5500
Mic Stand,Microphone Desk Stand,4,10000
AllParts250KDPDTPotEP-0285-000,250K push / pull audio taper potentiometer. Threaded portion is 8.5 mm. 35mm from bottom of pot to top of threaded portion. Includes nut and washer.,4,5400
BreedlovePursuitConcert,Breedlove Pursuit Concert Acoustic-Electric Guitar Natural with original gig bag,4,162000
Dunlop654CPolish&Cloth,Dunlop 654C Formula No. 65 Polish & Cloth,4,3850
Alignment,Bridge Alignment,4,4500
Monitor Speakers,"Yamaha HS8S: 150W Active Studio Subwoofer with 8"" Speaker, Balanced XLR Inputs and Outputs, Balanced TRS Inputs, Low Cut, Phase, and Level Controls",4,170500
Pedal Boad,Pedal Train 3 with Gig Bag,4,75000
Guitar Case,DBZ Electric Hard Case,4,65500
LavaSolderFreeKitMixedLCPBKTMS,Lava Solder-Free Kit Mixed Nickel Plugs 5 each R/A + 5 each Straight 1/4 (SOLDER-VERSION): Black Cable,4,34000
BlackDomeKnobsMK-3150-003,Short black dome knobs with set screw. Fits USA split shaft pots. 5/8 inch tall x 3/4 inch wide with .236 inch (6mm) hole.,5,3750
FulltoneGS6AA,"Fulltone 6"" interconnect ANGLED to ANGLED",5,8650
WamplerTripleWreck,Wampler Triple Wreck Distortion Pedal,5,131000
Headphone,Behringer HPM 1000,5,5300.1
Elixir11000,Elixir Acoustic 80/20 Bronze POLYWEB® Coating Extra Light (.010-.047),5,5800
"Hosa6""GuitarCable","Hosa 6"" Guitar Cable",5,3250
DunlopDEN1046,Dunlop Electric Guitar Strings Nickel Medium 10-46,5,2250
Elixir15332,Elixir Bass NANOWEB® Coating 6th String Single (.032),5,4250
PowerSupply1SpotMC5,Visual Sound 1 SPOT Multi Plug 5 Cable: 5-plug Cable for 1 SPOT Power Adapter with Right-angle Plugs and Spring-loaded Contacts,5,6250
AllPartsCTS500KSolidShaftAudioPotEP-0886-000,"CTS 500K Audio Pot, solid shaft with nut, lock and dress washer. Threaded bushing is 3/8"" tall. 0.25 inch shaft diameter. 0.25 inch shaft diameter.",5,4750
Acoustic Guitar,Breedlove Atlas Stage C25/SRe Acoustic Electric Guitar with Hardshell Casing,5,387000
Elixir14677,Elixir Bass NANOWEB® Coating 4-String Light/Long Scale (.045-.105),5,16750
AllPartsKoreanToggleSwitchEP-4366-000,"Economy Korean toggle switch with boxed electronics, with knob. Threaded shaft 12mm diameter by 11mm tall.",5,4550
DiagoHCPBTourman,Diago Hardcase Pedalboard Tourman,5,90500
Pedal Power Adaptor,One Spot Power 9V ,5,11750
Guitar Mantenance,Installation and Service,5,3050
Intonation,"Intonation, setup and poles adjustment",5,6800
FulltoneGS15AS,Fulltone Gold Standard GS15-AS 15' Angled-Straight,5,19350
DunlopDBN45100,Dunlop Electric Bass 4 Strings Medium Light Nickel 45-100,5,8800
AllPartsBourns500KPush/PullPotEP-5286-000,"Bourns 500K Push/Pull Audio Taper Pot, Split Shaft, with hardware",5,6600
AllParts500KDPDTPushPullAudioPotEP-0286-000,"500K A Push/Pull Audio Taper Potentiometer, With Nut and Washer.",5,5500
EHX9VPowerSupply,EHX 9v Power Supply,5,6000
DiagoHCPBGigman,Diago Hardcase Pedalboard Gigman,5,62500
"AllPartsSwitchcraft1/4""InputJackEP-0055-000","Switchcraft 1/4 inch mono input jack. Includes nut and washer. Requires 3/8""-diameter mounting hole; 3/8 x 32 threaded portion is 1/4 inch long.",5,1900
AllPartsGP-9040-023F-1PickMediumGauge,"F-1 guitar picks: Black, medium gauge. Ergonomically designed to require less pressure needed to grip the trick, resulting in more control and speed.",5,1375
WamplerFauxTapeEcho,Wampler Faux Tape Echo,6,127500
AllPartsStainlessSteelFretWireLT-0893-005,"Stainless Steel Fret Wire A= 2.40mm .095"" B= 2.80mm .110"" C= 1.30mm .051"" D= 1.43mm .056"" E= 0.60mm .024"" F= 0.80mm .032"". One 2-Foot Length.",6,4500
DunlopClassicalStringSetDPV101,Dunlop Premier Series Classical Guitar 6 String Set Straight End Normal Tension (DPV101),6,3600
Carvin C10XLR 10 Foot XLR Cable,Carvin C10XLR 10 Foot XLR Cable,6,0
CarvinPRO25TL,Carvin PRO25TL 25 Foot Speakon Speaker Cable,6,48000
Carvin SS20 Speaker Stand,Carvin SS20 Speaker Stand,6,36500
Dunlop 6503 Body & Fingerboard Cleaning Kit,Dunlop 6503 Body & Fingerboard Cleaning Kit,6,8400
Carvin M50 Dynamic Microphone,Carvin M50 Unidirectional Dynamic Vocal Microphone,6,36000
Hosa1'GuitarCable,Hosa 1' Guitar Cable,6,3900
GHSFastFret,GHS Fast Fret,6,5100
